ID_TRX;Fecha;ID_Cliente;Monto
32927;26/8/2021;24427021;9,92
34745;26/8/2021;7090699013;84,04
38991;26/8/2021;7213334019;66
466;27/8/2021;2151475013;40
3306;27/8/2021;7040782018;50,85
6397;27/8/2021;4127111054;59,85
13345;27/8/2021;1460772021;20
32725;27/8/2021;1176059026;40
5534;28/8/2021;1425630033;79
5539;28/8/2021;3639213010;50
7210;28/8/2021;1103521015;65,5
12678;28/8/2021;1082011012;46,57
12791;28/8/2021;81769018;50
14707;28/8/2021;3367685017;69,26
20157;28/8/2021;7194971011;55,58
21977;28/8/2021;1382780029;94,61
22386;28/8/2021;2000148019;69,48
23780;28/8/2021;3426486019;41,3
24931;28/8/2021;3713271017;50
28762;28/8/2021;24427021;19,85
35791;28/8/2021;2197186012;58,39
38281;28/8/2021;20121024;50
41185;28/8/2021;1224163010;58,5
41897;28/8/2021;1072860014;40
42658;28/8/2021;2156731014;20
42919;28/8/2021;9587880025;30
6565;29/8/2021;7270026;66,01
6970;29/8/2021;1176059026;41,4
7662;29/8/2021;2324667017;92,52
11793;29/8/2021;2242768012;40
13410;29/8/2021;7160365016;53
14187;29/8/2021;2166898019;40
17454;29/8/2021;2162322014;49,01
19013;29/8/2021;3947491019;60,01
19501;29/8/2021;2321945010;64,43
25270;29/8/2021;7193456014;46,57
25365;29/8/2021;2194211011;20
26952;29/8/2021;3813699018;25,01
29570;29/8/2021;1176877023;41,01
36536;29/8/2021;7192411010;13,54
40731;29/8/2021;21616014;66,22
310;30/8/2021;3671255010;64
438;30/8/2021;1396652016;17,41
1961;30/8/2021;2166898019;94,47
2428;30/8/2021;1152040016;12,68
3384;30/8/2021;7222012036;40
3420;30/8/2021;3713271017;50
3475;30/8/2021;10253019;75,9
4997;30/8/2021;7169515017;60
5733;30/8/2021;2280286026;85,02
6552;30/8/2021;1316659018;40
7220;30/8/2021;1698743034;47,01
8629;30/8/2021;2205781010;58,18
12925;30/8/2021;3991492020;67,06
13466;30/8/2021;3583791011;10
15431;30/8/2021;3507150021;40
15439;30/8/2021;9568170032;40
19799;30/8/2021;2246998011;40
19867;30/8/2021;1396652016;65,42
23529;30/8/2021;1306839026;55
25490;30/8/2021;3534826015;50
33684;30/8/2021;2033353024;53,47
34993;30/8/2021;1354568014;50
37053;30/8/2021;24427021;14,89
38699;30/8/2021;2282040017;64,09
39379;30/8/2021;1055503011;39,24
40329;30/8/2021;1091969028;60
40404;30/8/2021;1082061025;79,06
21171;31/8/2021;3736936018;57,33
22270;31/8/2021;2272957014;39,7
25049;31/8/2021;1226862025;49,63
29293;31/8/2021;3413689013;53,12
29575;31/8/2021;1189895010;20
30993;31/8/2021;1055503011;40
35059;31/8/2021;3681930032;65
38034;31/8/2021;81769018;50
39895;31/8/2021;3832625044;51,2
41886;31/8/2021;7192411010;8,53
42594;31/8/2021;3487689022;89,95
3960;1/9/2021;2168310013;39,58
8118;1/9/2021;2015909017;48,96
9978;1/9/2021;7164870011;54,5
21338;1/9/2021;7203523019;60,7
26134;1/9/2021;2283261018;61,34
33365;1/9/2021;7160569013;55,01
36864;1/9/2021;1700752023;40
36939;1/9/2021;7101279029;63
37580;1/9/2021;10895017;40
2196;2/9/2021;24427021;19,85
2397;2/9/2021;3730409038;81,81
2871;2/9/2021;2166898019;40
2925;2/9/2021;7055082015;55
3561;2/9/2021;3733445013;30
6666;2/9/2021;2280304019;121,47
17175;2/9/2021;7026170014;16,89
18545;2/9/2021;3658293034;30
24772;2/9/2021;2323813018;84,01
25057;2/9/2021;55102014;40
28471;2/9/2021;7047134015;64
29648;2/9/2021;7130887024;40
33366;2/9/2021;1357714029;56
33697;2/9/2021;7124107025;50
34755;2/9/2021;1008104016;50
35338;2/9/2021;2319647016;49,63
35669;2/9/2021;1167373014;47,49
40330;2/9/2021;81769018;50
42851;2/9/2021;3681930032;67,5
42939;2/9/2021;3771410010;62,52
43052;2/9/2021;2116575014;40
43164;2/9/2021;2332826019;89,5
10;3/9/2021;3775553021;20
1408;3/9/2021;1255418028;53,53
2614;3/9/2021;12225023;24,99
3684;3/9/2021;7192411010;14,21
4555;3/9/2021;1363641026;50
6495;3/9/2021;76223013;66
25614;3/9/2021;3960885014;71
28730;3/9/2021;3555478035;40,1
29691;3/9/2021;62351018;78
38407;3/9/2021;39374010;63
40208;3/9/2021;2036308017;39,71
42832;3/9/2021;1082011012;45,7
1950;4/9/2021;2203305010;68,12
4054;4/9/2021;1425630033;47,5
7614;4/9/2021;3555478035;40,04
11479;4/9/2021;1203071010;20
12922;4/9/2021;24427021;29,78
13762;4/9/2021;1117745014;40
17363;4/9/2021;3228522037;73,01
19086;4/9/2021;2280304019;60,23
23123;4/9/2021;7232204011;50
23691;4/9/2021;3668181013;59,4
25426;4/9/2021;1176059026;40
31405;4/9/2021;2271299012;30
38237;4/9/2021;1363641026;50
39429;4/9/2021;2323813018;51
39852;4/9/2021;3220838027;65,2
40616;4/9/2021;2119308017;17,91
1324;5/9/2021;7055082015;48
3293;5/9/2021;2156731014;20
6720;5/9/2021;1117610010;60
8585;5/9/2021;1409442025;80,01
13282;5/9/2021;3671255010;50
17371;5/9/2021;1379705013;41,2
24793;5/9/2021;2319600015;15
25510;5/9/2021;73113027;41
25534;5/9/2021;3854620014;65,7
29204;5/9/2021;3771410010;54,6
30529;5/9/2021;2084265010;54,5
31004;5/9/2021;1176877023;56
31636;5/9/2021;36202016;72,02
32323;5/9/2021;1363641026;50
34039;5/9/2021;81769018;40
34385;5/9/2021;2033353024;50
35586;5/9/2021;2166898019;40
38402;5/9/2021;32087023;10
850;6/9/2021;1055503011;59,24
2651;6/9/2021;44081014;41,63
5552;6/9/2021;2120140011;105,99
11607;6/9/2021;1254687011;50
18751;6/9/2021;1268630015;94,73
19189;6/9/2021;9507730078;30
20501;6/9/2021;1396652016;17,06
25306;6/9/2021;62351018;40
26655;6/9/2021;1411033036;57,31
26701;6/9/2021;3713271017;50
27024;6/9/2021;7225941017;74,04
27103;6/9/2021;3755690017;45
27581;6/9/2021;3813699018;30
27671;6/9/2021;1359443023;66,87
27795;6/9/2021;1284072046;74,23
30107;6/9/2021;2057826012;40
30800;6/9/2021;1152040016;20
31339;6/9/2021;2106332012;50,48
34702;6/9/2021;2000474019;68,54
36616;6/9/2021;3770615015;35
36950;6/9/2021;3507150021;62,53
37707;6/9/2021;3515809022;40
39251;6/9/2021;3620183016;74,91
39975;6/9/2021;1271062016;50
40859;6/9/2021;2014029015;76,06
5346;7/9/2021;1094165020;20
6025;7/9/2021;1170035014;31,5
7620;7/9/2021;3987547027;20
8101;7/9/2021;3603540034;56,02
14044;7/9/2021;1382780029;73,2
21991;7/9/2021;71893018;3,55
24231;7/9/2021;1289119024;30
25332;7/9/2021;7231150017;17
26234;7/9/2021;1325897013;40,23
31264;7/9/2021;2272957014;29,78
39854;7/9/2021;1091969028;40
40969;7/9/2021;44081014;58,19
3538;8/9/2021;3590631010;55
25810;8/9/2021;24427021;19,86
27761;8/9/2021;1265407021;40
27840;8/9/2021;1408026019;40
28149;8/9/2021;2007529021;30
33383;8/9/2021;7203523019;69,45
33498;8/9/2021;3550626018;24,89
37536;8/9/2021;79674014;62,11
41483;8/9/2021;3775553021;29,35
42028;8/9/2021;3378174019;13,49
2156;9/9/2021;3854620014;48
5113;9/9/2021;3689627036;30
7443;9/9/2021;78929039;45,48
9063;9/9/2021;38407019;20
9441;9/9/2021;10253019;25,8
10009;9/9/2021;3899811016;53,46
11356;9/9/2021;1327835029;29,35
12181;9/9/2021;55102014;40
12736;9/9/2021;1167373014;46,69
13161;9/9/2021;3788982019;40
13685;9/9/2021;3746135031;50
15615;9/9/2021;2242768012;40
16349;9/9/2021;20811046;75,31
18862;9/9/2021;7201701013;20
21380;9/9/2021;1177126022;50
21595;9/9/2021;24427021;9,93
22016;9/9/2021;1339270025;16,11
22029;9/9/2021;2317254013;50
22500;9/9/2021;1158516027;75
23857;9/9/2021;1275582019;31
24164;9/9/2021;3991492020;75,01
24407;9/9/2021;7055082015;53
24784;9/9/2021;3673740027;23,77
26100;9/9/2021;45431010;76,44
34539;9/9/2021;2323813018;60,02
40182;9/9/2021;3681930024;57
40328;9/9/2021;1072860014;40
40525;9/9/2021;2272957014;54,53
40928;9/9/2021;1075285011;65,67
41266;9/9/2021;55102014;40
42689;9/9/2021;2205781010;58,39
42840;9/9/2021;3983945027;57,9
1560;10/9/2021;3832625044;46
3725;10/9/2021;2305765012;45
7451;10/9/2021;1021117011;30
9183;10/9/2021;3690829019;50
11151;10/9/2021;2166898019;40
16246;10/9/2021;1435209059;41
16807;10/9/2021;2280298013;116,73
26762;10/9/2021;2036308017;39,71
26939;10/9/2021;2064568011;50
34222;10/9/2021;3197932019;42
35427;10/9/2021;2120140011;19
35622;10/9/2021;3388108106;50
36861;10/9/2021;51211017;30
37310;10/9/2021;1072296029;70,33
41980;10/9/2021;2173492012;50
3484;11/9/2021;2323813018;36,4
6150;11/9/2021;3789028028;80,25
6700;11/9/2021;1287776013;116,01
6779;11/9/2021;2319600015;30
6956;11/9/2021;1288334012;22,6
12420;11/9/2021;7233481014;60,01
18299;11/9/2021;7124107025;50
19509;11/9/2021;7078376014;50,17
20687;11/9/2021;2156731014;20
22117;11/9/2021;1040052027;69,97
22922;11/9/2021;7195419010;50
33525;11/9/2021;3543445039;25
41938;11/9/2021;23818014;56,36
1089;12/9/2021;1110633019;40
3404;12/9/2021;2033353024;54,6
3774;12/9/2021;2229745017;47,21
12147;12/9/2021;7090699013;77,32
13071;12/9/2021;71935025;50
16015;12/9/2021;7170425032;30
16529;12/9/2021;1425630033;78,77
17210;12/9/2021;2280304019;87,59
19256;12/9/2021;3736936018;62,4
20230;12/9/2021;1185269012;48,21
21746;12/9/2021;24427021;19,85
33463;12/9/2021;7035030035;77,66
33572;12/9/2021;3431289010;78,17
33636;12/9/2021;2014029015;20
35341;12/9/2021;2166898019;40
35870;12/9/2021;1001971015;48,9
37567;12/9/2021;1411266024;77,33
41468;12/9/2021;2156731014;40
1356;13/9/2021;1409442025;78
3479;13/9/2021;7231150017;47
4878;13/9/2021;2323813018;53
6832;13/9/2021;2205781010;57,16
6857;13/9/2021;7055082015;54
6973;13/9/2021;58506013;71,13
9529;13/9/2021;2036308017;39,71
12264;13/9/2021;1430424018;16,02
15094;13/9/2021;1476886013;10,65
18594;13/9/2021;3673675017;71,75
19676;13/9/2021;3733445013;30
20340;13/9/2021;1325873048;72,01
21424;13/9/2021;1265407021;40
22686;13/9/2021;81769018;50
25724;13/9/2021;54233018;58,62
29929;13/9/2021;2166898019;60
31060;13/9/2021;1396652016;16,92
31784;13/9/2021;2291956013;66,3
40912;13/9/2021;3534826015;60
41368;13/9/2021;1051879037;40,52
42163;13/9/2021;1039957020;95,01
2208;14/9/2021;24427021;29,78
3082;14/9/2021;1263567016;95,27
5630;14/9/2021;2298779012;60
7068;14/9/2021;7192411010;41,62
13555;14/9/2021;3681930032;54,99
20067;14/9/2021;2166898019;40
21635;14/9/2021;3590631010;45,01
29242;14/9/2021;9584830023;40
30301;14/9/2021;3378174019;50
30896;14/9/2021;9592110012;60
33077;14/9/2021;7192411010;9,19
35084;14/9/2021;3671255010;64,5
36246;14/9/2021;1284725013;40,36
37431;14/9/2021;1055503011;63,63
41107;14/9/2021;3663240012;55,02
7825;15/9/2021;3590631010;49,01
8697;15/9/2021;1411266024;75,02
14997;15/9/2021;1464917028;40
17334;15/9/2021;21616014;51,8
35294;15/9/2021;3651392015;18,59
886;16/9/2021;1156857019;100,05
1639;16/9/2021;2246998011;30
2840;16/9/2021;3832625044;63
3767;16/9/2021;55102014;40
4561;16/9/2021;7203523019;75,3
7585;16/9/2021;1177126022;50
8598;16/9/2021;7167066039;69,35
10402;16/9/2021;2272957014;49,44
12113;16/9/2021;3746135031;50
12994;16/9/2021;3730409038;23,45
14412;16/9/2021;7239513018;60
18117;16/9/2021;3789060013;30
22432;16/9/2021;1354568014;60
26405;16/9/2021;3991960018;50
27566;16/9/2021;45545017;10
28838;16/9/2021;1316659018;40
31265;16/9/2021;7065407012;74,8
36156;16/9/2021;1010535050;27
37455;16/9/2021;78300017;55,5
37592;16/9/2021;3668181013;95,39
39901;16/9/2021;44081014;66,4
40309;16/9/2021;1167373014;70
41025;16/9/2021;1382780029;95,97
41553;16/9/2021;3174131023;55,01
2585;17/9/2021;1411102013;77,9
9425;17/9/2021;51211017;20
10348;17/9/2021;1119733036;50
12843;17/9/2021;20121024;50
14869;17/9/2021;2156731014;30
18573;17/9/2021;81769018;40,93
24524;17/9/2021;60809025;40
29757;17/9/2021;47970015;60,02
31094;17/9/2021;2101410011;50,09
33314;17/9/2021;1072296029;67,09
38752;17/9/2021;3977600034;77,25
40285;17/9/2021;2243356015;41,3
2175;18/9/2021;7193904013;30
2308;18/9/2021;39532021;40
9211;18/9/2021;3220838027;78,47
21140;18/9/2021;1055503011;74,16
32610;18/9/2021;1271062016;50
33050;18/9/2021;24427021;9,93
40365;18/9/2021;1075285011;44,96
40594;18/9/2021;2186234013;20
1684;19/9/2021;3543445039;25
3344;19/9/2021;1082011012;44
4074;19/9/2021;2166898019;60
4959;19/9/2021;7187741025;40
5629;19/9/2021;1428755175;50
7838;19/9/2021;3757493014;40
8610;19/9/2021;3658293034;30
9431;19/9/2021;3854620014;70
9865;19/9/2021;1339270025;12,08
19767;19/9/2021;55102014;50
20676;19/9/2021;3609162015;77,23
27878;19/9/2021;24427021;19,85
29297;19/9/2021;73113027;75
39068;19/9/2021;3513367023;30
41057;19/9/2021;3228522037;71
42214;19/9/2021;2084265010;63
962;20/9/2021;7193911026;30
1676;20/9/2021;1203071010;40
2079;20/9/2021;2321947016;65,75
3737;20/9/2021;3689614018;50
5347;20/9/2021;67136026;40,01
6107;20/9/2021;1396652016;16,81
6361;20/9/2021;3576620037;32,7
6448;20/9/2021;3671255010;30
9707;20/9/2021;7222012036;59,17
9980;20/9/2021;3618552016;53,96
12651;20/9/2021;2205781010;55,56
17381;20/9/2021;7160569013;50,02
24198;20/9/2021;3620183016;40
26107;20/9/2021;3673740027;21,24
26716;20/9/2021;2033353024;55,39
27068;20/9/2021;1167561014;50
27114;20/9/2021;1265407021;40
27144;20/9/2021;76223013;53,96
28262;20/9/2021;2280298013;105,76
28310;20/9/2021;3832625044;49,92
32094;20/9/2021;2277110015;54
34930;20/9/2021;2323813018;86,01
36161;20/9/2021;1051858031;69,94
40876;20/9/2021;51211017;58,84
8223;21/9/2021;9584830023;50
17100;21/9/2021;7076429013;40,16
19486;21/9/2021;1055503011;57,28
31912;21/9/2021;1251716011;40
36160;21/9/2021;2166898019;60
1395;22/9/2021;1176877023;44
16006;22/9/2021;3681930032;59
19437;22/9/2021;1435209059;41
20248;22/9/2021;20811046;69,9
27642;22/9/2021;3673740027;40,01
34294;22/9/2021;68422029;40
42629;22/9/2021;1082061025;50,08
501;23/9/2021;3367685017;63,75
1056;23/9/2021;9568170032;40
2070;23/9/2021;2332826019;88
2510;23/9/2021;2327898015;27,78
5499;23/9/2021;1409442025;50
7337;23/9/2021;3394116036;12
8784;23/9/2021;3813699018;30,02
9883;23/9/2021;1185269012;40
12053;23/9/2021;1117610010;65,08
15660;23/9/2021;3788982019;40
18955;23/9/2021;1354568014;50
20718;23/9/2021;24427021;29,78
21709;23/9/2021;3746135031;51,85
21743;23/9/2021;1152040016;36,01
23463;23/9/2021;2051095010;30
25434;23/9/2021;1428000010;49,34
28901;23/9/2021;1363641026;50
29302;23/9/2021;1167373014;47,23
31341;23/9/2021;2305765012;60
34580;23/9/2021;1177126022;50
34867;23/9/2021;51211017;30
35273;23/9/2021;7101279029;62,8
36048;23/9/2021;2014029015;68,68
36917;23/9/2021;1072860014;50
37870;23/9/2021;3991492020;72,6
42065;23/9/2021;7221105013;40
3184;24/9/2021;3755690017;20
7923;24/9/2021;2166898019;60
8109;24/9/2021;2162322014;39,02
9376;24/9/2021;1156857019;78
13452;24/9/2021;7222012036;10
21666;24/9/2021;2203305010;72,03
22423;24/9/2021;60809025;40
27794;24/9/2021;3220838027;57,31
28222;24/9/2021;1397149046;21,75
35768;24/9/2021;1107377018;50
39011;24/9/2021;1265407021;40
5175;25/9/2021;3616164012;60
9019;25/9/2021;3673740027;40
14106;25/9/2021;3769152020;60
17845;25/9/2021;1346819020;50,14
20719;25/9/2021;1167930039;14,3
25595;25/9/2021;3576620037;48
26994;25/9/2021;55102014;40
34337;25/9/2021;1406004018;53,21
40123;25/9/2021;3755690017;20
841;26/9/2021;1396652016;12,89
1927;26/9/2021;7055082015;56
6608;26/9/2021;62351018;71,49
9749;26/9/2021;2084265010;50
10454;26/9/2021;20121016;30
13631;26/9/2021;44081014;40,02
16252;26/9/2021;2173718010;57
20823;26/9/2021;7163942027;50
21262;26/9/2021;2156731014;42
23098;26/9/2021;81769018;40
23457;26/9/2021;1425630033;77
25413;26/9/2021;3775768017;70,01
31551;26/9/2021;2317254013;40
32010;26/9/2021;47970015;59,01
35034;26/9/2021;2197186012;35
41783;26/9/2021;3671255010;65,01
1517;27/9/2021;2282040017;58
2056;27/9/2021;3690829019;40
2416;27/9/2021;1184836019;74,72
4881;27/9/2021;1203071010;40
5317;27/9/2021;2186234013;66,42
6180;27/9/2021;43727021;32
12594;27/9/2021;3991960018;55,19
19182;27/9/2021;7202373010;30
21374;27/9/2021;2205781010;55,56
21430;27/9/2021;2166898019;40
22650;27/9/2021;1001971015;39,14
24134;27/9/2021;7222012036;60
27147;27/9/2021;60809025;40
28419;27/9/2021;4127111054;54,42
29224;27/9/2021;3534826015;40
29925;27/9/2021;2156731014;60
30372;27/9/2021;55102014;40
37086;27/9/2021;3854620014;50,7
39677;27/9/2021;43727021;31
39804;27/9/2021;1176059026;40,85
42719;27/9/2021;2323813018;62,62
8078;28/9/2021;1075285011;37
8720;28/9/2021;3733445013;30
11644;28/9/2021;78300017;55,1
13436;28/9/2021;7187741025;50
16658;28/9/2021;23818014;50
19335;28/9/2021;7203523019;73,09
26161;28/9/2021;1055503011;55,29
29395;28/9/2021;3775553021;19,57
41683;28/9/2021;7270026;67,2
10034;29/9/2021;2007529021;30,01
25222;29/9/2021;7192411010;8,43
32357;29/9/2021;2308226012;15
32793;29/9/2021;3658702018;60
129;30/9/2021;1288334012;88,85
2899;30/9/2021;1275582019;45,5
4162;30/9/2021;3769152020;30
5223;30/9/2021;2324989015;39,9
11668;30/9/2021;1167373014;41,67
12260;30/9/2021;3197932019;45
14377;30/9/2021;1700752023;40
19873;30/9/2021;3431289010;83,01
20568;30/9/2021;3746135031;51,85
24765;30/9/2021;1105395012;13,89
25601;30/9/2021;2166898019;80
30546;30/9/2021;1177126022;50
33191;30/9/2021;3899799013;66,56
36468;30/9/2021;1072296029;61,5
37944;30/9/2021;51211017;30
41564;30/9/2021;3174131023;45
849;1/10/2021;1435209059;40
3422;1/10/2021;46148019;30
4227;1/10/2021;7165403010;45
8487;1/10/2021;3507150021;50
10448;1/10/2021;3977600034;82,99
11552;1/10/2021;7111913021;70
16617;1/10/2021;24646042;5
21585;1/10/2021;3991492020;74,41
25942;1/10/2021;2120140011;16,58
31184;1/10/2021;1169196017;3,93
40917;1/10/2021;1001971015;58,66
41499;1/10/2021;3681930032;64,44
1420;2/10/2021;45545017;58
4369;2/10/2021;1354568014;101,01
5752;2/10/2021;1057167013;20
9168;2/10/2021;1415764016;77,3
13061;2/10/2021;24427021;24,81
26152;2/10/2021;10895017;40
28229;2/10/2021;1425630025;41
30975;2/10/2021;20811046;72,6
33349;2/10/2021;3730409038;75,52
33468;2/10/2021;1698743034;70
36732;2/10/2021;3755690017;75,01
36819;2/10/2021;1737873016;42,02
40430;2/10/2021;2084265010;46,6
1109;3/10/2021;21616014;54,95
6193;3/10/2021;1156480010;40
14622;3/10/2021;1358357059;50,5
14805;3/10/2021;3495717245;78,6
17667;3/10/2021;7065407012;72,01
17733;3/10/2021;2332826019;87,51
18821;3/10/2021;68422029;40
19917;3/10/2021;3947491019;40
22772;3/10/2021;2282006018;40
31931;3/10/2021;3755517012;92,06
32177;3/10/2021;7229299016;20
37811;3/10/2021;1265407021;40
41359;3/10/2021;1072860014;40
1701;4/10/2021;1368082176;50
4705;4/10/2021;24427021;19,85
5643;4/10/2021;1051879037;59
6323;4/10/2021;67136026;52,79
7435;4/10/2021;3713271017;50
7685;4/10/2021;2323813018;56
9061;4/10/2021;1167930039;13,44
12042;4/10/2021;3850546015;70,03
13788;4/10/2021;3689614018;60,02
17783;4/10/2021;2205781010;55,16
19000;4/10/2021;1435209059;54,99
19809;4/10/2021;1203071010;40
20136;4/10/2021;68434016;59,57
22561;4/10/2021;1358357059;17,32
24562;4/10/2021;2319600015;30
25709;4/10/2021;9568170032;40
31131;4/10/2021;2280298013;120,35
35845;4/10/2021;44081014;72,01
38506;4/10/2021;2307048011;50
38915;4/10/2021;1224163010;77
39140;4/10/2021;2166898019;60
39968;4/10/2021;7099715018;40
40814;4/10/2021;3489798029;53,16
40911;4/10/2021;3663240012;55,5
41433;4/10/2021;3704576010;103
43001;4/10/2021;9571930067;30
3722;5/10/2021;1055503011;58,87
5331;5/10/2021;2015320017;20
6000;5/10/2021;7192411010;4,5
10007;5/10/2021;1325897013;45,35
12748;5/10/2021;9584830023;30
12983;5/10/2021;3704576010;80,01
16944;5/10/2021;7078376014;68,35
22203;5/10/2021;3813699018;30,01
22410;5/10/2021;7164870011;50
33352;5/10/2021;1014368011;40
38155;5/10/2021;66248020;80,7
41933;5/10/2021;70157019;28,84
7763;6/10/2021;1082061025;46,54
9154;6/10/2021;1045856016;30,01
11228;6/10/2021;57334037;65,04
11665;6/10/2021;1312016023;52,48
14792;6/10/2021;7203523019;66,45
17305;6/10/2021;1100953013;40
22367;6/10/2021;1075285011;43,72
26491;6/10/2021;24427021;24,81
39195;6/10/2021;2308226012;20
40925;6/10/2021;1416444030;43,05
1137;7/10/2021;81769018;50
6147;7/10/2021;3220838027;55,55
7409;7/10/2021;7210718016;59,01
9143;7/10/2021;3746135031;51,75
13274;7/10/2021;3983945027;58,66
14793;7/10/2021;24427021;19,85
15664;7/10/2021;20121016;40
16703;7/10/2021;2033353024;54,2
17786;7/10/2021;2324989015;42,93
17969;7/10/2021;3681930032;71,02
20049;7/10/2021;2014029015;71,53
20612;7/10/2021;2280298013;62,54
21953;7/10/2021;3620183016;50
22891;7/10/2021;1167561014;60
23979;7/10/2021;1082011012;41,62
27220;7/10/2021;1363641026;50
28227;7/10/2021;2166898019;60
28867;7/10/2021;3704371016;87,5
29317;7/10/2021;1413764018;79,7
31085;7/10/2021;1039957020;88,8
32709;7/10/2021;21616014;44,46
34162;7/10/2021;1397149046;37,04
35481;7/10/2021;1167373014;56,01
35789;7/10/2021;1411266024;70
37366;7/10/2021;1358357059;60
40376;7/10/2021;3157802012;40
41868;7/10/2021;1055485011;49,33
43076;7/10/2021;68422029;40
909;8/10/2021;24425033;85,51
1170;8/10/2021;1343297030;40
1963;8/10/2021;7195419010;110,94
2826;8/10/2021;2298779012;60
3343;8/10/2021;3899799013;66,66
5077;8/10/2021;1156857019;91,01
5277;8/10/2021;54415011;2,75
10758;8/10/2021;1176877023;44,02
12196;8/10/2021;1363641026;50
15875;8/10/2021;44081014;37,98
17341;8/10/2021;2173718010;3,05
19575;8/10/2021;1382780029;92,15
21327;8/10/2021;51211017;30
21868;8/10/2021;1010535050;62,41
21986;8/10/2021;1185269012;50,07
22008;8/10/2021;1316659018;40
23488;8/10/2021;3673740027;21,22
32463;8/10/2021;1051858031;65
39243;8/10/2021;3690829019;39,41
39380;8/10/2021;1177126022;50
39659;8/10/2021;3487689022;75,74
39944;8/10/2021;55102014;40
42776;8/10/2021;1072860014;50
1940;9/10/2021;2305765012;45
2596;9/10/2021;2330815014;20
3094;9/10/2021;7192411010;9,25
6148;9/10/2021;1203071010;40
6471;9/10/2021;1363641026;50
7133;9/10/2021;1001971015;39,09
7299;9/10/2021;2156731014;20
9887;9/10/2021;2084265010;51,55
10239;9/10/2021;49012022;30
12618;9/10/2021;1265407021;40
13063;9/10/2021;1425630033;72,55
14983;9/10/2021;7167066039;59,06
15045;9/10/2021;60809025;40
18972;9/10/2021;2323813018;71,01
21222;9/10/2021;1341149027;20
23649;9/10/2021;2334348012;80,58
26666;9/10/2021;1263567016;89,46
31768;9/10/2021;3788982019;40
33322;9/10/2021;47970015;15
35491;9/10/2021;79211015;77,9
39989;9/10/2021;2291956013;64,6
41355;9/10/2021;3392286047;20
221;10/10/2021;1425630025;37,4
2084;10/10/2021;1032740019;50
4664;10/10/2021;2323813018;49
6936;10/10/2021;7166279013;39,09
7469;10/10/2021;3106778032;66,46
9439;10/10/2021;3520732011;46,65
9950;10/10/2021;1369532062;59,7
14468;10/10/2021;2317254013;50
16077;10/10/2021;1021117011;50
16348;10/10/2021;24427021;19,85
17983;10/10/2021;2282040017;43,8
19076;10/10/2021;3947491019;30
20091;10/10/2021;1110633019;40
23498;10/10/2021;3977600034;70,59
27046;10/10/2021;7039213017;66,5
28186;10/10/2021;1013135047;60
33650;10/10/2021;2007529021;60,04
36554;10/10/2021;3854620014;69
38511;10/10/2021;7187741025;40
38779;10/10/2021;76310018;80,01
42262;10/10/2021;1339270025;12,62
42791;10/10/2021;43727021;49,41
6131;11/10/2021;1055503011;44
8129;11/10/2021;3728862024;64
8701;11/10/2021;2166898019;60
12230;11/10/2021;62351018;73,45
13681;11/10/2021;1271062016;60
16831;11/10/2021;1117610010;61
21672;11/10/2021;24427021;19,85
25599;11/10/2021;3899799013;15,18
26532;11/10/2021;7207475018;44
26850;11/10/2021;3854620014;50
27529;11/10/2021;3689614018;50
27657;11/10/2021;2205781010;55,16
30858;11/10/2021;3827567029;66,31
32632;11/10/2021;1416444030;62,54
33228;11/10/2021;3671255010;72,2
35070;11/10/2021;7090699013;89,91
35139;11/10/2021;3489798029;40
37255;11/10/2021;1363641026;50
38144;11/10/2021;2081241014;64,69
38891;11/10/2021;81769018;40
11330;12/10/2021;7231150017;46,76
17959;12/10/2021;71935025;49,8
18371;12/10/2021;7078376014;65,29
26715;12/10/2021;1068882014;30
34695;12/10/2021;1072296029;72,51
37773;12/10/2021;2313723011;25,35
41485;12/10/2021;1167930039;10,79
42435;12/10/2021;23818014;62,83
21319;13/10/2021;3832625044;31,5
24804;13/10/2021;4127111054;51,62
25713;13/10/2021;3981946019;50
28611;13/10/2021;7203523019;66,95
29249;13/10/2021;2313723011;81,61
32596;13/10/2021;20121016;40
33283;13/10/2021;2087623017;20
33615;13/10/2021;1700752023;40
38179;13/10/2021;1275582019;51,15
39516;13/10/2021;1382780029;41,62
40056;13/10/2021;7192411010;34,67
41378;13/10/2021;3730409038;21,79
5652;14/10/2021;3228522037;70,54
6433;14/10/2021;1320364019;67,67
7315;14/10/2021;3890935012;70
9318;14/10/2021;3174131023;46,2
10729;14/10/2021;1184836019;43,88
15714;14/10/2021;2000148019;198,51
16399;14/10/2021;7013385013;20
18207;14/10/2021;2203305010;77
18777;14/10/2021;44081014;73,65
22885;14/10/2021;9568170032;40
24072;14/10/2021;3855571018;72,2
24965;14/10/2021;3507150021;40
27438;14/10/2021;3775768017;68,02
27448;14/10/2021;2323813018;69,01
28775;14/10/2021;2282040017;61,66
30175;14/10/2021;1044277026;20
35836;14/10/2021;24427021;19,85
39888;14/10/2021;1167373014;59,3
40009;14/10/2021;1203071010;20
75;15/10/2021;7055082015;49,01
2574;15/10/2021;1419703085;91,75
5164;15/10/2021;2332826019;86,74
6364;15/10/2021;2216936025;15,99
7029;15/10/2021;1176877023;50
10285;15/10/2021;1108041027;50
11415;15/10/2021;1435209059;40
14635;15/10/2021;1425630025;43,04
16990;15/10/2021;2166898019;40
17379;15/10/2021;1167561014;20
17757;15/10/2021;1333649059;101,29
